1065.2907036465783,4318.476028133556
0.0,7938.493295734355
10612.197026543321,567.5872941053989
0.0,746.8490295877375
2430.434606431739,1065.2907036465783
7938.493212218267,3752.6983653602147
5222.225554413438,4781.29041946078
567.5872941053989,4781.29041946078
4156.265147414058,3630.5766193887225
13408.37398788193,9133.238681609928
940.0153699909667,1419.1228330566298
6061.541497240283,2428.4290624380037
4781.29041946078,3630.5766193887225
10441.862507101787,2428.4290624380037
2404.353324515354,4781.29041946078
3630.5766193887225,1419.1228330566298
9403.216140654202,940.0153699909667
9413.386805361752,3464.994017318643
746.8490295877375,8801.755867077354
940.0153699909667,2430.4346654865312
3091.4960850822317,940.0153699909667
3464.994017318643,2404.353324515354
2428.4290624380037,7126.494324928538
9445.214801769835,0.0
1969.6087075814194,940.0153699909667
5543.609532022664,4318.476028133556
5434.274548611849,7938.493212218267
11898.52379183892,7126.494324928538
8678.789533361938,8801.755867077354
1419.1228330566298,3464.9941008347305
940.0153699909667,9951.13560694762
1788.9829657543326,9133.238681609928
4781.29041946078,0.0
3464.9941008347305,2430.434606431739
4276.386798511564,1969.6087075814194
10677.806602547993,2404.353324515354
532.6067358513205,4886.063322238954
567.5872941053989,8506.080589839754
9392.020046140571,0.0
567.5872941053989,370.67079082240934
1871.3190456246896,532.6067358513205
8506.080506323666,3338.136881063092
5034.824493866516,4978.220509930157
0.0,4978.220509930157
2936.0881670113076,4198.1639134941215
12188.19700747918,9600.14623112358
752.6143094440445,894.2612874485178
5874.14043669336,2013.8675781408815
4978.220509930157,4198.1639134941215
9221.685526699037,2013.8675781408815
1969.032165697556,4978.220509930157
4198.1639134941215,894.2612874485178
9600.14623112358,752.6143094440445
9980.97409946715,4032.581311424042
370.67079082240934,8387.194382780233
1507.6026640963655,1871.3191046794816
1871.3191046794816,752.6143094440445
4032.581311424042,1969.032165697556
2013.8675781408815,6711.932840631416
10012.802095875233,567.5872941053989
1450.974204227559,752.6143094440445
4323.432551619913,4886.063322238954
5246.873488064926,8506.080506323666
10678.34681143617,6711.932840631416
7458.612552959188,8387.194382780233
894.2612874485178,4032.5813949401295
752.6143094440445,9392.020046140571
1601.5819052074103,9600.14623112358
4978.220509930157,567.5872941053989
4032.5813949401295,1871.3190456246896
3056.209818108814,1450.974204227559
10874.73669301737,1969.032165697556
0.0,5383.766731780135
1619.2151779503265,9003.783999380936
9020.97789478006,532.6067358513205
1065.29070364658,392.3059488505497
1500.2768942641799,0.0
9496.515759529775,3279.192796050536
5268.4182653615235,4922.786149620386
532.6067358513205,4922.786149620386
2565.046015650798,4695.867323035302
11817.15485611867,9544.711870813808
679.1998079593598,361.70550547643603
6057.084598458003,1954.9234931283252
4922.786149620386,4695.867323035302
8850.643375338528,1954.9234931283252
1880.8537113221983,4922.786149620386
5173.458986580242,361.70550547643603
9544.711870813808,679.1998079593598
10971.40935267326,4530.284720965223
392.3059488505497,8328.250297767676
679.1998079593598,1500.276953318972
1500.276953318972,679.1998079593598
5023.01656463015,1880.8537113221983
1954.9234931283252,6652.98875561886
11003.237349081342,1065.29070364658
1238.5316144849803,679.1998079593598
3952.3904002594036,5383.766731780135
5391.170044085309,9003.783915864848
10307.304660075659,6652.98875561886
7087.5704015986785,8328.250297767676
361.70550547643603,4530.284804481311
1210.6731012398038,9020.97789478006
361.70550547643603,9544.711870813808
4922.786149620386,1065.29070364658
5023.0166481462375,1500.2768942641799
2685.1676667483043,1238.5316144849803
10819.3023327076,1880.8537113221983
679.1998079593598,5121.526127249316
940.0153699909667,8817.316035086504
9672.181656552355,752.6143094440445
940.0153699909667,402.0630198427626
2139.278393403862,679.1998079593598
8817.315951570416,3941.133475880305
4282.210184422471,4282.210184422471
752.6143094440445,4282.210184422471
3216.2497774230915,4494.259178620882
12468.358617890965,8904.135905615893
0.0,848.9675957633658
